id,smiles,IC50,pIC50,MolecularWeight,LogP,HydrogenBondDonors,HydrogenBondAcceptors,TopologicalPolarSurfaceArea,NumberofRotatableBonds,NumberofValenceElectrons,NumberofAromaticRings,Fractionofsp3Carbons,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusofGyration,InertialShapeFactor,SpherocityIndex
690,CC1=CN=CC(=C1)C(N(C(=O)C=C)C1=CC=C(C=C1)C(F)(F)F)C(=O)NCCC1=CC=CC(F)=C1,20.155,4.696,485.481,5.16712,1,3,62.3,8,182,3,0.192307692,0.211050605,0.90754585,0.419953009,0.809256494,3254.307492,6271.105137,7749.218187,4.217967903,0.000248672,0.38379837
691,CSCCCNC(=O)C(N(C(=O)C=C)C1=CC=C(C=C1)C(C)(C)C)C1=CC=CN=C1,22.54,4.647,425.598,4.5087,1,4,62.3,9,160,2,0.375,0.154747183,0.874914566,0.484277299,0.828912983,3347.350115,5729.490054,6912.052494,4.334054882,0.000247633,0.372497252
692,CC(C)(C)C1=CC=C(C=C1)N(C(C(=O)NCC1=CC=CC=C1)C1=CC=CN=C1)C(=O)C=C,28.56,4.544,427.548,4.9558,1,3,62.3,7,164,3,0.222222222,0.208949739,0.906586699,0.422019618,0.813193276,2590.796854,4992.229018,6139.043652,4.005920906,0.000313878,0.374137975
693,CNC(=O)C(N(C(=O)C=C)C1=CC=C(C=C1)C(C)(C)C)C1=CC=CN=C1,31.02,4.508,351.45,3.3854,1,3,62.3,5,136,2,0.285714286,0.17356021,0.886663732,0.462414777,0.790923202,1955.64255,3344.968943,4229.195619,3.682097494,0.000404431,0.369254743
694,CC(C)(C)C1=CC=C(C=C1)N(C(C(=O)NC1=CC=C2OCOC2=C1)C1=CC=CN=C1)C(=O)C=C,42.58,4.371,457.53,5.0068,1,5,80.76,6,174,3,0.222222222,0.269886487,0.930784725,0.365567771,0.788313946,2711.774306,5847.69685,7417.979702,4.178582292,0.0002907,0.281164516
695,CCNC(=O)C(N(C(=O)C=C)C1=CC=C(C=C1)C(C)(C)C)C1=CC=CN=C1,38.97,4.409,365.477,3.7755,1,3,62.3,6,142,2,0.318181818,0.194577856,0.899391812,0.437143418,0.825712165,2042.622299,3858.271705,4672.659395,3.803342688,0.000404241,0.368150075
696,COC1=CC=C(NC(=O)C(N(C(=O)C=C)C2=CC=C(C=C2)C(F)(F)F)C2=CC=CN=C2)C=C1,41.235,4.385,455.436,5.008,1,4,71.53,7,170,3,0.125,0.299547511,0.940074533,0.34096902,0.789526444,2432.353839,5632.205752,7133.65055,4.084769422,0.000324594,0.240219872
697,CC(C)(C)C1=CC=C(C=C1)N(C(C(=O)NCC1=CC=CN=C1)C1=CC=CN=C1)C(=O)C=C,49.88,4.302,428.536,4.3508,1,4,75.19,7,164,3,0.230769231,0.150549184,0.870613776,0.491967125,0.784592444,2938.36227,4686.119694,5972.680123,3.983047483,0.000267017,0.370324501
698,COCCNC(=O)C(N(C(=O)C=C)C1=CC=C(C=C1)C(C)(C)C)C1=CC=CN=C1,55.79,4.253,395.503,3.402,1,4,71.53,8,154,2,0.347826087,0.285998489,0.935814935,0.352491712,0.780714387,2051.474335,4543.696981,5819.922188,3.961732138,0.000380563,0.249872201
699,CCC1=CC=CC(NC(=O)C(N(C(=O)C=C)C2=CC=C3N=CSC3=C2)C2=CC=CN=C2)=C1,52.265,4.282,442.544,5.1527,1,5,75.19,7,160,4,0.12,0.221920143,0.907630349,0.419770353,0.713639526,2742.634004,4662.673328,6533.653416,3.968459671,0.000260202,0.211940687
700,CC(C)(C)NC(=O)C(N(C(=O)C=C)C1=CC=C(C=C1)C(C)(C)C)C1=CN=CC(Cl)=C1,65.59,4.183,427.976,5.2075,1,3,62.3,5,160,2,0.375,0.205611872,0.904843318,0.425744723,0.852033487,2642.25438,5287.885179,6206.194077,4.063906316,0.000322465,0.341297383
701,CCC1=CC=CC(NC(=O)C(N(C(=O)C=C)C2=CC=C(C=C2)C(C)OC)C2=CC=CN=C2)=C1,66.395,4.178,443.547,5.2504,1,4,71.53,9,170,3,0.222222222,0.101335568,0.826128707,0.563481464,0.835643604,3617.730847,5365.098651,6420.319173,4.166965768,0.000230986,0.473719309
702,CC1(CC1)C1=CC=C(C=C1)N(C(C(=O)NC1=CC=C(Br)C=C1)C1=CC=CN=C1)C(=O)C=C,67.31,4.172,490.401,5.7946,1,3,62.3,7,162,3,0.192307692,0.347223428,0.952495781,0.304551781,0.80121252,2834.111496,7455.959082,9305.844444,4.469841283,0.000282703,0.29573362
705,COC(=O)C1=CC2=CC(CCC3=CC4=C(O3)C(=O)C3=C(C4=O)C(OC)=CC(OC)=C3O)=C(O)C(O)=C2C(=O)O1,5.4,5.268,536.445,2.8672,3,12,182.94,6,200,4,0.185185185,0.525597408,0.980692615,0.195555604,0.905701864,2755.065376,12759.88924,14088.399,5.252824097,0.000328741,0.139479423
706,OC(COC1=C2C(=O)C=C(OC2=CC=C1)C(O)=O)COC1=C2C(=O)C=C(OC2=CC=C1)C(O)=O,1.1,5.959,468.37,2.1145,3,9,173.71,8,174,4,0.130434783,0.15153498,0.86519858,0.501429374,0.721869508,3150.549903,4535.605662,6283.137896,3.861692491,0.000229125,0.38075655
707,CC(C)C[C@H](NC(=O)OCC1C[C@@H]2CCC[C@H](C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.18,6.745,449.592,2.5536,3,5,113.6,10,180,0,0.833333333,0.244500164,0.919258178,0.393655183,0.736256307,2996.623234,5604.607414,7612.304797,4.246338169,0.000245695,0.210653627
708,CC(C)C[C@H](NC(=O)OCC1C[C@@H]2CCC[C@H](C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na],0.17,6.77,553.654,1.103,4,8,160.13,12,206,0,0.875,0.387640033,0.960907683,0.276868966,0.884219393,4152.222263,13260.69694,14997.0664,5.410098848,0.000212951,0.193250542
709,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)[C@H]1C[C@H]2CCC[C@H](C2)C1,0.29,6.538,451.6042036,2.5536,3,5,113.6,10,180,0,0.833333333,0.436403,0.969370919,0.245601346,0.824273902,3197.906887,10732.64143,13020.72213,5.462552643,0.000257754,0.128792872
710,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na])[C@H]1C[C@H]2CCC[C@H](C2)C1,0.29,6.538,555.6662036,1.103,4,8,160.13,12,206,0,0.875,0.44456299,0.970667442,0.240426116,0.866394618,3878.296089,13975.74822,16130.92687,5.529953298,0.000223396,0.157989036
711,CC(C)C[C@H](NC(=O)OCC1C[C@H]2CC=C[C@@H](C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.31,6.509,447.576,2.3296,3,5,113.6,10,178,0,0.75,0.21294661,0.900913838,0.433997992,0.692984073,3344.019712,5339.546368,7705.150195,4.278820572,0.000207231,0.218193261
712,CC(C)C[C@H](NC(=O)OCC1C[C@H]2CC=C[C@@H](C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na],0.26,6.585,551.638,0.879,4,8,160.13,12,204,0,0.791666667,0.461777556,0.973137966,0.230222715,0.858635363,3753.443263,13998.78863,16303.53142,5.555884695,0.000228759,0.156305398
713,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)[C@H]1C[C@H]2CC=C[C@H](C2)C1,0.28,6.553,449.5882036,2.3296,3,5,113.6,10,178,0,0.75,0.420251371,0.966811465,0.255490884,0.822152324,3091.533881,9948.346201,12100.36864,5.287645529,0.000265937,0.144769649
714,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na])[C@H]1C[C@H]2CC=C[C@H](C2)C1,0.3,6.523,553.6502036,0.879,4,8,160.13,12,204,0,0.791666667,0.472802703,0.974591157,0.223991243,0.873260157,3477.207157,13556.3624,15523.85311,5.422409084,0.000251138,0.161030463
715,CC(C)C[C@H](NC(=O)OCC1CC2CC1C=C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.26,6.585,419.522,1.5494,3,5,113.6,10,166,0,0.727272727,0.301605732,0.93930455,0.343084484,0.74675527,3166.052626,6891.207828,9228.201136,4.794271792,0.000235863,0.1547226
716,CC(C)C[C@H](NC(=O)OCC1CC2CC1C=C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(O)(=O)=O,0.28,6.553,501.602,0.5567,5,7,171.13,11,192,0,0.772727273,0.394336279,0.962194127,0.272364576,0.88260237,3472.903037,11254.00556,12750.93513,5.23355385,0.00025414,0.201454627
717,CC(C)C[C@H](NC(=O)OCC1CC2CCC1C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.14,6.854,421.538,1.7734,3,5,113.6,10,168,0,0.818181818,0.497332521,0.97766089,0.21018845,0.856945042,2467.906699,10061.73465,11741.40015,5.365507957,0.000347236,0.119704813
718,CC(C)C[C@H](NC(=O)OCC1CC2CCC1C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(O)(=O)=O,0.1,7,503.618,0.7807,5,7,171.13,11,194,0,0.863636364,0.311970429,0.943053464,0.332641196,0.769686824,3043.296802,7041.777996,9148.887278,4.369872421,0.000252912,0.178607576
719,CC(C)C[C@H](NC(=O)O[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,1.9,5.721,522.643,2.2677,3,7,143.14,9,208,0,0.807692308,0.346672358,0.95176058,0.30684165,0.90792349,3568.991004,10560.40067,11631.3773,4.964343733,0.000254392,0.351380519
720,CC(C)C[C@H](NC(=O)O[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na],1.71,5.767,626.705,0.8171,4,10,189.67,11,234,0,0.846153846,0.466752351,0.973647421,0.228058546,0.896366997,4096.671388,16101.65942,17963.24439,5.5178078,0.000218804,0.239623129
721,CC(C)C[C@H](NC(=O)O[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.39,6.409,556.66,2.6694,3,7,143.14,11,218,1,0.620689655,0.468139213,0.972299975,0.233736514,0.986134247,4177.417812,17624.52389,17872.33731,5.969590164,0.000236063,0.350491141
722,CC(C)C[C@H](NC(=O)O[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)OCC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na],0.37,6.432,660.722,1.2188,4,10,189.67,13,244,1,0.655172414,0.42475333,0.96740082,0.253250179,0.892513617,5579.614099,19663.88169,22032.02429,5.981275077,0.00015996,0.20452026
723,CCCCCC12CCC(COC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)(CC1)CC2,0.27,6.569,505.7,4.2581,3,5,113.6,14,204,0,0.857142857,0.631046116,0.989604152,0.143818019,0.936990796,2479.482987,16154.11439,17240.4195,5.955641253,0.000377898,0.129229074
724,CCCCCC12CCC(COC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(O)S(O)(=O)=O)(CC1)CC2,0.3,6.523,587.78,3.2654,5,7,171.13,15,230,0,0.892857143,0.558499148,0.983877942,0.178841258,0.920752957,3762.923467,19373.1746,21040.5782,6.130192589,0.000244691,0.144239687
725,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C12CCC(CCCCC)(CC1)CC2,0.31,6.509,507.7122036,4.2581,3,5,113.6,14,204,0,0.857142857,0.547556705,0.983003892,0.183584715,0.872796285,3556.198027,16906.83468,19370.88295,6.263292596,0.00024543,0.100252881
726,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(O)(=O)=O)C12CCC(CCCCC)(CC1)CC2,0.31,6.509,589.7922036,3.2654,5,7,171.13,15,230,0,0.892857143,0.526359014,0.980886979,0.194578352,0.869986743,3856.381119,17242.41372,19819.16834,5.889690753,0.000225597,0.123427927
727,CC(C)C[C@H](NC(=O)OCC12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.18,6.745,461.603,2.5536,3,5,113.6,10,184,0,0.84,0.448571374,0.971248426,0.238068256,0.86888132,2915.938558,10642.34512,12248.32999,5.287083885,0.000297977,0.17670475
728,CC(C)C[C@H](NC(=O)OCC12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na],0.15,6.824,565.665,1.103,4,8,160.13,12,210,0,0.88,0.480196627,0.975545275,0.219798582,0.874376862,2859.445442,11375.10947,13009.38984,4.907274406,0.000305785,0.195062816
729,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C12C[C@H]3C[C@H](C[C@H](C3)C1)C2,0.29,6.538,463.6152036,2.5536,3,5,113.6,10,184,0,0.84,0.238907406,0.914946865,0.403574322,0.710205916,3179.508837,5595.266749,7878.372489,4.237935467,0.00022337,0.190941273
730,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na])C12C[C@H]3C[C@H](C[C@H](C3)C1)C2,0.27,6.569,567.6772036,1.103,4,8,160.13,12,210,0,0.88,0.400049565,0.962689305,0.270609133,0.919052894,3632.13932,12335.60788,13422.08697,5.08783294,0.000253033,0.221501173
731,CC(C)C[C@H](NC(=O)OCCC12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.27,6.569,475.63,2.9437,3,5,113.6,11,190,0,0.846153846,0.452763566,0.971869485,0.235520073,0.845381975,3418.735409,12271.29923,14515.68592,5.635013781,0.000247279,0.141076899
732,CC(C)C[C@H](NC(=O)OCCC12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na],0.25,6.602,579.692,1.4931,4,8,160.13,13,216,0,0.884615385,0.342364793,0.951587295,0.307378628,0.851401026,3608.471439,9995.02244,11739.50012,4.675362714,0.000235945,0.249106737
733,CC(C)C[C@H](NC(=O)OC[C@]12C[C@H]3C[C@H](C[C@](O)(C3)C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O,0.82,6.086,477.602,1.6685,4,6,133.83,10,190,0,0.84,0.407590983,0.96476168,0.263125256,0.838259408,3354.251241,10685.90945,12747.73578,5.295673968,0.00024991,0.16595441
734,CC(C)C[C@H](NC(=O)OC[C@]12C[C@H]3C[C@H](C[C@](O)(C3)C1)C2)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na],1.03,5.987,581.664,0.2179,5,9,180.36,12,216,0,0.88,0.474544741,0.974839398,0.222908387,0.852757174,3527.542541,13494.94854,15825.07771,5.313742742,0.000241743,0.165826726
735,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)[C@]12C[C@H]3C[C@H](C[C@](O)(C3)C1)C2,0.74,6.131,479.6142036,1.6685,4,6,133.83,10,190,0,0.84,0.467231073,0.973672965,0.227949464,0.900902336,2979.619383,11776.0578,13071.40333,5.386080083,0.000302355,0.194083632
736,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O[Na])[C@]12C[C@H]3C[C@H](C[C@](O)(C3)C1)C2,0.78,6.108,583.6762036,0.2179,5,9,180.36,12,216,0,0.88,0.428595536,0.968235246,0.250041012,0.860646286,3468.423478,11938.38469,13871.41836,5.008081544,0.000248138,0.202884253
737,CCN1CCN(CC1)C1=NC2=C(CCCCCC2)C(=C1)C1=CC=C(F)C=C1,24.79,4.606,367.512,4.6886,0,3,19.37,3,144,2,0.52173913,0.322591037,0.945345395,0.326070673,0.753817542,2170.66503,5018.192422,6657.03853,4.340200297,0.000347275,0.188901893
738,CC1=CC2=C(C(O)=C1)C(=O)C1=C(C=C(O)C=C1O)C2=O,51.23,4.29,270.24,1.88722,3,5,94.83,0,100,2,0.066666667,0.415129775,0.964188833,0.265216694,0.735926678,777.5258123,2157.488579,2931.662413,3.294627111,0.000946498,0.011036179
739,CC1(C)CCCC(=C)[C@@H]1CC1=C(O)C=C2OC(=CC(=O)C2=C1O)C1=CC(O)=C(O)C=C1,0.94,6.027,422.477,5.2074,4,6,111.13,3,162,3,0.32,0.655754986,0.991192519,0.13242881,0.938274737,1272.746467,9017.568436,9610.797436,4.853132432,0.000737205,0.137832249
740,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1,21.7,4.664,286.239,2.2824,4,6,111.13,1,106,3,0,0.520715962,0.980096707,0.198520639,0.821183616,760.0235866,3143.84903,3828.436134,3.675151044,0.001080471,0.058099917
741,COC1=C(OC2=CC(O)=CC(O)=C2C1=O)C1=CC=C(O)C=C1,40.23,4.395,300.266,2.5854,3,6,100.13,2,112,3,0.0625,0.445221141,0.970093626,0.242731037,0.778940824,983.6955139,3156.747499,4052.615298,3.693643241,0.000791852,0.070195812
